Image,Granulocyte,Lymphocyte,Plasma,Stromal,Tumor
2021-07-14_19.44.36_Region4_tile15.png,0,6,0,12,22
2021-07-14_20.02.54_Region1_tile52.png,0,0,0,0,8
2021-07-14_19.58.43_Region3_tile39.png,0,4,0,14,0
2021-05-07_18.22.27_Region6_tile25.png,0,0,0,15,0
2021-07-14_19.29.44_Region3_tile10.png,0,0,0,3,23
2021-07-12_17.01.28_Region1_tile1.png,0,29,0,9,0
2021-05-07_18.22.27_Region1_tile46.png,0,17,0,12,0
2021-07-12_17.01.28_Region8_tile22.png,0,0,0,0,9
2021-07-14_19.44.36_Region4_tile8.png,0,0,0,0,5
2021-07-14_20.01.02_Region13_tile3.png,0,15,18,15,0
ImageCollection_0000079196_2021-01-28_18_09_40.scn_-_Series_1_Region30_tile4.png,7,4,0,9,43
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile23.png,0,80,14,46,0
2021-05-07_18.22.27_Region1_tile6.png,1,5,0,7,0
2021-07-14_20.02.54_Region3_tile13.png,0,0,0,0,27
2021-07-14_19.58.43_Region4_tile26.png,0,0,0,0,32
2021-07-14_19.58.43_Region2_tile33.png,0,0,0,0,17
2021-07-14_19.29.44_Region3_tile17.png,0,0,0,0,32
2021-05-07_21.28.14_Region1_tile4.png,0,0,0,0,25
2021-05-07_18.22.27_Region6_tile22.png,0,0,0,0,25
2021-07-12_17.01.28_Region1_tile6.png,0,16,1,18,0
2021-07-14_20.01.02_Region21_tile8.png,0,0,26,7,0
2021-05-07_18.22.27_Region1_tile41.png,0,10,3,6,0
2021-07-14_20.02.54_Region3_tile9.png,0,0,0,21,0
2021-07-12_17.01.28_Region8_tile25.png,0,0,0,0,12
2021-07-14_20.01.02_Region13_tile4.png,0,14,36,9,0
ImageCollection_0000079196_2021-01-28_18_09_40.scn_-_Series_1_Region30_tile3.png,4,3,8,22,47
2021-07-14_19.58.43_Region3_tile42.png,0,0,0,0,15
2021-07-14_20.02.54_Region3_tile14.png,0,0,0,6,17
2021-05-07_18.22.27_Region1_tile1.png,0,2,0,3,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile9.png,9,12,0,0,15
2021-07-14_19.58.43_Region2_tile34.png,0,0,0,1,0
2021-07-14_19.58.43_Region4_tile21.png,0,0,0,5,0
2021-07-14_20.01.02_Region5_tile2.png,0,6,27,12,0
2021-05-07_18.03.28_Region3_tile14.png,0,0,0,0,35
2021-07-12_16.28.47_Region31_tile15.png,0,0,0,0,15
2021-07-12_17.01.28_Region8_tile59.png,0,0,0,0,14
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile10.png,21,1,0,0,21
2021-07-14_19.44.36_Region4_tile12.png,0,0,0,0,14
2021-07-14_20.02.54_Region1_tile55.png,0,0,0,0,10
2021-07-14_19.58.43_Region2_tile48.png,0,1,0,10,0
2021-07-12_17.01.28_Region8_tile88.png,0,0,0,0,14
2021-05-07_18.22.27_Region1_tile74.png,1,0,0,2,0
2021-07-12_16.28.47_Region31_tile7.png,1,0,0,0,18
2021-07-12_17.01.28_Region2_tile1.png,0,0,0,0,19
2021-05-07_18.22.27_Region6_tile17.png,0,6,0,4,5
2021-07-14_19.29.44_Region3_tile22.png,0,0,0,0,28
2021-05-07_21.28.14_Region2_tile3.png,2,6,0,24,0
2021-07-14_20.01.02_Region8_tile10.png,0,0,0,0,27
2021-07-12_17.01.28_Region10_tile3.png,0,1,0,5,3
2021-05-07_21.28.14_Region1_tile29.png,0,0,0,8,3
2021-07-14_19.58.43_Region4_tile14.png,0,0,0,0,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region6_tile2.png,0,0,0,0,89
2021-07-14_19.58.43_Region3_tile77.png,0,0,0,7,13
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile11.png,0,9,0,41,39
2021-07-14_19.44.36_Region3_tile38.png,0,7,0,2,0
2021-07-12_17.01.28_Region9_tile9.png,0,0,0,0,17
2021-07-14_19.44.36_Region6_tile1.png,3,49,1,0,0
2021-05-07_18.03.28_Region3_tile21.png,0,0,0,14,0
2021-07-12_16.28.47_Region31_tile20.png,1,0,0,0,15
2021-07-14_19.29.44_Region2_tile28.png,0,24,0,2,8
2021-05-07_18.22.27_Region3_tile35.png,0,6,3,19,0
2021-07-14_20.01.02_Region32_tile5.png,3,0,0,0,27
2021-05-07_21.28.14_Region8_tile2.png,14,11,0,10,0
2021-07-14_20.02.54_Region1_tile7.png,0,0,0,0,12
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile7.png,4,0,0,0,10
2021-05-07_18.03.28_Region4_tile7.png,0,23,0,18,0
2021-07-14_19.58.43_Region1_tile36.png,0,0,0,1,0
2021-07-14_19.44.36_Region4_tile27.png,0,0,0,4,14
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile18.png,7,1,0,0,18
2021-07-14_20.01.02_Region23_tile6.png,0,18,0,22,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile25.png,6,0,0,0,17
2021-07-14_19.58.43_Region5_tile2.png,0,0,0,6,0
2021-05-07_18.03.28_Region3_tile26.png,0,0,0,16,0
2021-07-14_19.44.36_Region6_tile6.png,0,48,0,5,0
2021-07-14_20.01.02_Region32_tile2.png,0,0,0,0,39
2021-05-07_21.28.14_Region8_tile5.png,11,7,0,10,0
2021-05-07_18.22.27_Region3_tile32.png,0,0,0,2,23
2021-07-12_17.01.28_Region8_tile7.png,0,0,0,0,11
2021-05-07_18.22.27_Region3_tile8.png,0,0,0,0,17
2021-07-12_16.28.47_Region5_tile2.png,0,2,36,8,0
2021-07-14_19.58.43_Region1_tile31.png,0,0,0,2,19
2021-07-14_19.58.43_Region5_tile19.png,0,0,0,6,0
2021-07-14_20.02.54_Region4_tile39.png,0,0,0,0,13
2021-07-14_19.44.36_Region4_tile20.png,0,0,0,2,18
2021-07-12_17.01.28_Region4_tile41.png,0,0,0,0,11
2021-07-14_19.58.43_Region5_tile5.png,0,0,0,7,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile22.png,31,5,0,0,23
2021-07-14_19.44.36_Region3_tile43.png,0,2,0,2,0
2021-05-07_18.22.27_Region1_tile73.png,0,0,0,4,0
2021-07-14_19.29.44_Region1_tile18.png,0,2,0,0,29
2021-07-14_19.29.44_Region3_tile25.png,0,0,0,0,19
2021-05-07_18.22.27_Region6_tile10.png,0,0,0,0,7
2021-07-12_17.01.28_Region2_tile6.png,0,0,0,0,11
2021-05-07_21.28.14_Region2_tile4.png,4,4,0,12,7
2021-05-07_18.03.28_Region5_tile9.png,0,0,0,11,11
2021-07-12_17.01.28_Region10_tile4.png,0,0,0,0,8
2021-07-14_20.02.54_Region3_tile26.png,0,0,0,21,0
2021-07-14_19.58.43_Region4_tile13.png,0,0,0,0,0
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile16.png,0,15,2,43,26
2021-07-14_19.58.43_Region3_tile70.png,0,0,0,7,9
2021-07-12_17.01.28_Region2_tile28.png,0,0,0,6,4
2021-07-12_17.01.28_Region8_tile17.png,0,0,0,0,6
2021-07-14_19.29.44_Region2_tile21.png,0,38,0,4,0
2021-05-07_18.03.28_Region3_tile28.png,0,0,0,5,19
2021-07-14_19.44.36_Region6_tile8.png,0,46,0,0,0
2021-07-12_17.01.28_Region8_tile9.png,0,0,0,0,10
2021-05-07_18.22.27_Region6_tile62.png,1,5,2,22,1
2021-05-07_18.22.27_Region3_tile6.png,0,0,0,1,14
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region7_tile2.png,0,1,0,20,70
2021-07-14_19.58.43_Region2_tile74.png,0,0,0,3,0
2021-07-14_19.58.43_Region5_tile17.png,0,0,0,1,27
2021-07-12_17.01.28_Region11_tile3.png,0,0,0,7,7
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile11.png,6,0,0,0,26
2021-07-12_17.01.28_Region1_tile11.png,0,17,0,12,0
2021-07-12_17.01.28_Region8_tile65.png,0,0,0,0,8
2021-07-14_19.44.36_Region6_tile13.png,0,22,0,8,0
2021-07-14_19.29.44_Region1_tile16.png,0,1,0,6,21
2021-07-14_19.29.44_Region1_tile4.png,0,0,0,1,23
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region12_tile4.png,0,0,0,26,69
2021-05-07_18.22.27_Region3_tile40.png,0,2,0,7,25
2021-07-12_17.01.28_Region2_tile8.png,0,0,0,1,22
2021-07-14_19.58.43_Region4_tile2.png,0,0,0,2,0
2021-05-07_18.03.28_Region5_tile7.png,0,0,0,0,29
2021-05-07_21.28.14_Region1_tile20.png,0,0,0,2,16
2021-07-14_20.02.54_Region3_tile28.png,0,0,0,7,16
2021-07-14_19.58.43_Region1_tile43.png,0,0,0,13,1
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile18.png,0,4,0,18,48
2021-07-12_17.01.28_Region8_tile19.png,0,0,0,0,2
2021-07-12_17.01.28_Region4_tile33.png,0,0,0,0,15
2021-07-12_17.01.28_Region2_tile26.png,0,0,0,0,20
2021-07-14_19.44.36_Region3_tile31.png,0,27,0,2,0
2021-07-12_16.28.47_Region31_tile9.png,2,0,0,0,15
2021-07-14_19.29.44_Region1_tile11.png,0,5,0,7,12
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region12_tile3.png,0,0,0,12,86
2021-05-07_18.22.27_Region3_tile47.png,0,1,0,3,21
2021-05-07_18.22.27_Region6_tile19.png,0,0,0,0,20
2021-07-14_19.58.43_Region4_tile5.png,0,2,0,9,0
2021-05-07_21.28.14_Region1_tile27.png,0,0,0,4,11
2021-07-14_20.02.54_Region1_tile12.png,0,0,0,0,17
2021-07-14_19.58.43_Region3_tile79.png,0,2,0,4,8
2021-07-12_17.01.28_Region9_tile7.png,0,0,0,7,0
2021-07-12_17.01.28_Region2_tile21.png,0,0,0,4,2
2021-07-12_17.01.28_Region4_tile34.png,0,0,0,0,14
2021-07-14_19.44.36_Region3_tile36.png,0,7,0,3,0
2021-07-14_19.29.44_Region2_tile26.png,0,25,0,8,0
2021-05-07_18.22.27_Region6_tile65.png,2,0,0,8,15
2021-05-07_18.22.27_Region3_tile1.png,0,15,0,13,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile9.png,11,0,0,0,15
2021-07-14_19.58.43_Region1_tile38.png,0,0,0,4,0
2021-05-07_21.28.14_Region2_tile10.png,0,0,0,0,13
2021-05-07_18.03.28_Region4_tile9.png,0,21,0,15,0
2021-07-14_19.58.43_Region2_tile73.png,0,0,0,2,0
2021-07-12_17.01.28_Region11_tile4.png,0,0,0,0,19
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile16.png,0,0,0,0,23
2021-07-14_19.44.36_Region4_tile29.png,0,1,0,14,5
2021-07-14_19.44.36_Region6_tile14.png,0,38,0,1,0
2021-07-12_17.01.28_Region8_tile62.png,0,0,0,0,11
2021-07-14_19.58.43_Region3_tile5.png,0,0,0,3,0
2021-07-14_19.44.36_Region3_tile27.png,0,16,0,7,0
2021-07-12_17.01.28_Region4_tile25.png,0,0,0,0,14
2021-05-07_21.28.14_Region1_tile36.png,0,0,0,1,23
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile5.png,2,25,0,53,0
2021-07-14_19.58.43_Region3_tile68.png,0,0,0,8,0
2021-07-12_17.01.28_Region12_tile15.png,0,43,0,10,0
2021-07-14_20.02.54_Region6_tile9.png,0,89,0,0,0
2021-07-14_19.44.36_Region4_tile38.png,0,5,0,6,7
2021-07-12_17.01.28_Region8_tile73.png,0,0,0,0,16
2021-07-14_19.58.43_Region2_tile62.png,0,30,0,11,0
2021-07-14_19.58.43_Region1_tile29.png,0,0,0,9,4
2021-07-14_19.58.43_Region3_tile14.png,0,2,0,0,6
2021-05-07_20.27.28_Region2_tile7.png,0,1,0,17,2
2021-07-14_20.02.54_Region4_tile21.png,0,0,0,0,17
2021-07-14_20.01.02_Region32_tile11.png,0,6,0,0,31
2021-07-12_16.28.47_Region9_tile3.png,0,6,12,7,0
2021-05-07_18.03.28_Region3_tile9.png,0,0,0,0,34
2021-05-07_20.27.28_Region1_tile10.png,0,4,0,5,36
2021-07-12_17.01.28_Region4_tile6.png,0,0,0,0,20
2021-07-14_20.01.02_Region24_tile8.png,0,61,0,0,0
2021-07-12_17.01.28_Region8_tile74.png,0,0,0,0,16
2021-07-14_19.58.43_Region2_tile65.png,0,0,0,6,1
2021-07-14_20.02.54_Region4_tile26.png,0,0,0,0,27
2021-07-14_20.01.02_Region32_tile16.png,0,0,0,0,8
2021-05-07_20.27.28_Region1_tile17.png,0,1,0,10,19
2021-07-12_16.28.47_Region14_tile8.png,0,1,5,20,0
2021-07-14_19.29.44_Region2_tile30.png,0,10,0,0,18
2021-05-07_18.22.27_Region1_tile10.png,0,3,0,5,0
2021-07-14_19.58.43_Region3_tile2.png,0,1,0,6,0
2021-07-14_19.44.36_Region3_tile20.png,1,5,2,10,0
2021-07-12_17.01.28_Region4_tile22.png,0,0,0,0,15
2021-07-12_17.01.28_Region2_tile37.png,0,0,0,10,0
2021-05-07_21.28.14_Region1_tile31.png,0,0,0,0,38
2021-07-14_19.58.43_Region2_tile19.png,0,0,0,14,0
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile2.png,0,22,4,51,0
2021-07-12_17.01.28_Region12_tile12.png,0,43,0,11,0
2021-07-14_19.44.36_Region4_tile31.png,0,0,0,0,11
2021-07-14_19.44.36_Region3_tile52.png,0,6,0,4,0
2021-07-12_17.01.28_Region2_tile45.png,0,0,0,9,0
2021-07-14_19.58.43_Region1_tile20.png,0,0,0,7,4
2021-07-14_20.02.54_Region4_tile28.png,0,0,0,0,5
2021-07-14_20.01.02_Region32_tile18.png,0,23,0,0,24
2021-07-14_19.58.43_Region2_tile5.png,0,0,0,1,0
2021-07-12_16.28.47_Region14_tile6.png,0,5,15,8,0
2021-05-07_20.27.28_Region1_tile19.png,0,0,0,16,17
2021-05-07_18.03.28_Region5_tile22.png,0,2,0,23,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region14_tile3.png,0,1,1,34,0
2021-05-07_18.22.27_Region3_tile23.png,0,0,0,0,19
2021-07-14_20.01.02_Region24_tile1.png,0,59,0,0,0
2021-07-12_17.01.28_Region2_tile39.png,0,0,0,16,1
2021-07-14_19.58.43_Region2_tile17.png,0,0,0,0,0
2021-07-14_19.58.43_Region3_tile61.png,0,0,0,2,0
2021-05-07_18.22.27_Region1_tile62.png,0,0,11,8,0
2021-07-12_17.01.28_Region5_tile1.png,0,23,0,19,0
2021-07-14_19.44.36_Region3_tile29.png,0,52,0,3,13
2021-07-14_19.58.43_Region2_tile10.png,0,0,0,4,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region1_tile2.png,0,0,2,21,74
2021-05-07_18.22.27_Region1_tile65.png,0,2,9,8,0
2021-07-14_19.44.36_Region4_tile36.png,0,0,0,0,15
2021-07-14_20.02.54_Region6_tile7.png,0,90,0,0,0
2021-07-14_19.44.36_Region3_tile55.png,2,4,0,0,14
2021-07-12_17.01.28_Region2_tile42.png,0,1,0,12,0
2021-07-14_19.58.43_Region1_tile27.png,0,0,0,5,0
2021-05-07_18.03.28_Region3_tile7.png,0,0,0,0,31
2021-07-14_19.58.43_Region2_tile2.png,0,0,0,3,0
2021-05-07_18.22.27_Region1_tile19.png,0,1,0,5,0
2021-07-12_17.01.28_Region4_tile8.png,0,0,0,0,16
2021-05-07_18.03.28_Region3_tile30.png,0,0,0,0,10
2021-07-12_16.28.47_Region14_tile1.png,0,3,8,16,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region14_tile4.png,2,5,2,37,0
2021-05-07_18.22.27_Region3_tile24.png,0,0,0,4,21
2021-07-14_20.01.02_Region24_tile6.png,0,59,0,0,0
2021-07-14_19.58.43_Region3_tile53.png,0,4,0,12,0
2021-07-14_20.02.54_Region1_tile38.png,0,0,0,0,7
2021-07-14_20.01.02_Region8_tile3.png,0,4,7,18,0
2021-07-14_19.58.43_Region2_tile25.png,0,1,0,0,0
2021-07-14_19.58.43_Region4_tile30.png,0,1,0,0,0
2021-07-12_17.01.28_Region8_tile34.png,0,0,0,0,6
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region9_tile1.png,11,60,70,21,17
2021-07-14_19.58.43_Region3_tile82.png,0,5,0,5,0
2021-05-07_18.22.27_Region6_tile33.png,0,0,0,1,25
2021-07-14_20.02.54_Region4_tile9.png,0,0,0,0,11
2021-05-07_19.22.18_Region4_tile4.png,0,15,0,18,3
2021-05-07_18.22.27_Region1_tile50.png,0,5,35,1,0
2021-05-07_18.22.27_Region6_tile1.png,0,0,0,0,8
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region4_tile9.png,23,7,1,13,0
2021-07-14_20.02.54_Region1_tile44.png,0,0,0,0,8
2021-07-12_17.01.28_Region8_tile99.png,0,0,0,0,14
2021-07-12_16.28.47_Region1_tile2.png,58,1,3,2,0
2021-07-14_19.58.43_Region2_tile59.png,0,1,0,9,8
2021-07-12_17.01.28_Region8_tile48.png,0,0,0,0,9
2021-05-07_18.22.27_Region3_tile11.png,0,8,0,13,0
2021-07-12_16.28.47_Region17_tile6.png,0,0,18,7,0
2021-05-07_18.03.28_Region5_tile10.png,2,0,0,22,6
2021-05-07_20.27.28_Region1_tile9.png,0,0,0,0,40
2021-07-14_19.58.43_Region3_tile28.png,0,0,0,6,0
2021-07-14_19.58.43_Region1_tile15.png,0,0,0,1,7
2021-07-14_20.02.54_Region5_tile7.png,0,85,0,0,0
2021-05-07_18.22.27_Region6_tile48.png,0,0,0,3,23
2021-05-07_18.22.27_Region3_tile16.png,0,0,0,4,21
2021-07-12_16.28.47_Region17_tile1.png,0,1,6,13,0
2021-07-12_17.01.28_Region7_tile8.png,0,8,0,7,0
2021-05-07_18.03.28_Region5_tile17.png,1,2,0,21,0
2021-07-14_19.58.43_Region3_tile54.png,0,0,0,6,0
2021-07-14_20.01.02_Region8_tile4.png,1,4,2,8,0
2021-07-14_19.58.43_Region4_tile37.png,0,0,0,3,0
2021-07-14_19.58.43_Region2_tile22.png,0,0,0,1,8
2021-07-12_17.01.28_Region8_tile33.png,0,0,0,0,10
2021-07-12_17.01.28_Region4_tile19.png,0,0,0,0,9
2021-07-14_19.44.36_Region3_tile8.png,0,26,0,1,0
2021-05-07_18.22.27_Region6_tile34.png,0,0,0,9,15
2021-05-07_18.22.27_Region1_tile57.png,1,3,0,5,8
2021-05-07_19.22.18_Region4_tile3.png,0,0,0,7,20
2021-07-12_17.01.28_Region12_tile29.png,0,21,0,11,0
2021-05-07_18.22.27_Region6_tile6.png,0,3,0,11,3
2021-07-14_19.58.43_Region3_tile26.png,0,0,0,2,0
2021-07-14_19.58.43_Region5_tile33.png,0,0,0,1,0
2021-05-07_20.27.28_Region1_tile7.png,0,0,0,7,21
2021-07-14_20.02.54_Region4_tile13.png,0,0,0,0,11
2021-07-14_19.58.43_Region4_tile45.png,0,1,0,5,0
2021-07-14_19.58.43_Region2_tile50.png,0,0,0,0,32
2021-07-12_17.01.28_Region8_tile90.png,0,0,0,0,20
2021-07-12_17.01.28_Region8_tile41.png,0,0,0,0,10
2021-07-14_19.58.43_Region2_tile81.png,0,13,0,10,0
2021-07-14_20.02.54_Region5_tile9.png,0,82,0,0,0
2021-05-07_18.22.27_Region3_tile18.png,1,9,0,8,0
2021-05-07_18.03.28_Region5_tile19.png,0,0,0,0,25
2021-07-12_17.01.28_Region11_tile10.png,0,0,0,6,0
2021-07-12_17.01.28_Region7_tile6.png,0,37,0,4,0
2021-05-07_18.22.27_Region1_tile25.png,1,10,18,6,0
2021-07-14_20.01.02_Region32_tile23.png,5,0,0,0,5
2021-07-14_20.02.54_Region1_tile31.png,0,0,0,0,9
2021-07-14_19.58.43_Region4_tile39.png,0,1,0,1,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region9_tile4.png,0,2,0,9,93
2021-07-14_19.44.36_Region3_tile15.png,0,44,4,1,0
2021-07-12_17.01.28_Region4_tile17.png,0,0,0,0,7
2021-07-14_19.44.36_Region3_tile6.png,0,2,0,0,15
2021-07-12_17.01.28_Region12_tile27.png,0,24,0,16,0
2021-05-07_20.27.28_Region2_tile15.png,0,0,0,0,36
2021-05-07_18.22.27_Region1_tile59.png,1,8,0,5,0
2021-05-07_18.22.27_Region6_tile8.png,3,0,0,0,18
2021-05-07_19.22.18_Region2_tile11.png,0,0,0,9,14
2021-07-14_20.02.54_Region1_tile36.png,0,0,0,0,5
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region9_tile3.png,0,1,0,11,75
2021-07-14_19.44.36_Region3_tile12.png,0,4,3,5,3
2021-07-12_17.01.28_Region4_tile10.png,0,0,0,0,8
2021-07-14_19.44.36_Region3_tile1.png,0,52,3,3,0
2021-05-07_18.03.28_Region4_tile14.png,0,6,0,18,0
2021-05-07_20.27.28_Region2_tile12.png,0,2,0,19,0
2021-07-12_17.01.28_Region12_tile20.png,0,39,0,5,0
2021-07-14_20.02.54_Region4_tile7.png,0,0,0,0,16
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region4_tile7.png,5,0,0,0,15
2021-07-14_19.58.43_Region5_tile34.png,0,0,0,3,0
2021-07-14_19.58.43_Region3_tile21.png,0,0,0,3,0
2021-07-14_20.02.54_Region4_tile14.png,0,0,0,0,12
2021-07-14_19.58.43_Region2_tile57.png,0,0,0,16,0
2021-07-14_19.58.43_Region4_tile42.png,0,0,0,1,0
2021-07-12_17.01.28_Region8_tile97.png,0,0,0,0,13
2021-07-12_17.01.28_Region8_tile46.png,0,0,0,0,12
2021-05-07_18.22.27_Region6_tile41.png,0,0,0,0,24
2021-07-12_17.01.28_Region7_tile1.png,0,38,3,4,0
2021-05-07_18.22.27_Region1_tile22.png,0,0,0,11,0
2021-07-14_20.01.02_Region32_tile24.png,11,0,0,0,12
2021-07-12_16.28.47_Region31_tile8.png,1,0,0,0,15
2021-07-14_19.29.44_Region1_tile10.png,0,0,0,4,28
2021-07-14_19.29.44_Region1_tile2.png,0,0,0,7,10
2021-05-07_18.22.27_Region6_tile18.png,0,3,2,4,3
2021-07-14_19.58.43_Region4_tile4.png,0,1,0,4,0
2021-05-07_18.22.27_Region3_tile46.png,0,0,0,14,23
2021-07-14_19.58.43_Region1_tile45.png,0,1,0,2,0
2021-07-14_20.02.54_Region1_tile13.png,0,0,0,0,15
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile20.png,24,0,0,0,21
2021-07-14_19.44.36_Region3_tile37.png,0,10,0,2,0
2021-07-12_17.01.28_Region2_tile20.png,0,0,0,0,21
2021-07-12_17.01.28_Region4_tile35.png,0,0,0,0,18
2021-07-12_17.01.28_Region9_tile6.png,0,0,0,4,8
2021-07-14_19.29.44_Region2_tile27.png,0,35,0,6,0
2021-07-12_16.28.47_Region18_tile6.png,41,0,0,7,0
2021-05-07_18.22.27_Region6_tile64.png,0,0,0,0,21
2021-07-14_20.02.54_Region1_tile8.png,0,0,0,0,8
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile8.png,13,0,0,0,17
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region7_tile4.png,0,1,0,64,4
2021-05-07_21.28.14_Region2_tile11.png,2,0,0,16,1
2021-07-14_19.58.43_Region2_tile72.png,0,13,0,15,0
2021-05-07_18.03.28_Region4_tile8.png,0,15,2,12,0
2021-07-14_19.58.43_Region1_tile39.png,0,0,0,0,0
2021-07-12_17.01.28_Region11_tile5.png,0,2,0,11,0
2021-07-14_19.58.43_Region5_tile11.png,0,0,0,7,11
2021-07-14_20.02.54_Region4_tile31.png,0,0,0,0,13
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile17.png,7,0,0,0,23
2021-07-14_20.01.02_Region23_tile9.png,0,12,0,21,0
2021-07-14_19.44.36_Region4_tile28.png,0,2,0,13,3
2021-07-14_19.44.36_Region6_tile15.png,0,37,0,7,0
2021-07-12_17.01.28_Region8_tile63.png,0,0,0,0,4
2021-05-07_18.03.28_Region3_tile29.png,0,0,0,0,27
2021-07-14_19.29.44_Region2_tile20.png,0,32,0,6,0
2021-07-12_16.28.47_Region18_tile1.png,49,0,0,2,0
2021-07-12_17.01.28_Region8_tile8.png,0,0,0,0,16
2021-05-07_18.22.27_Region6_tile63.png,1,1,0,12,0
2021-05-07_18.22.27_Region3_tile7.png,0,0,0,0,6
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region7_tile3.png,0,0,0,24,75
2021-07-14_19.58.43_Region2_tile75.png,0,0,0,3,0
2021-07-14_19.58.43_Region5_tile16.png,0,0,0,6,3
2021-07-14_20.02.54_Region4_tile36.png,0,0,0,0,10
2021-07-12_17.01.28_Region9_tile12.png,0,0,0,7,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile10.png,8,0,0,0,21
2021-07-12_17.01.28_Region8_tile64.png,0,0,0,0,6
2021-07-14_19.44.36_Region6_tile12.png,0,51,0,0,0
2021-07-12_17.01.28_Region1_tile10.png,0,10,0,16,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region12_tile5.png,0,0,0,21,84
2021-07-14_19.29.44_Region1_tile5.png,0,1,0,0,20
2021-07-14_19.29.44_Region1_tile17.png,0,9,0,1,22
2021-07-14_19.58.43_Region4_tile3.png,0,0,0,5,0
2021-07-12_17.01.28_Region2_tile9.png,0,0,0,0,21
2021-05-07_18.22.27_Region3_tile41.png,0,0,0,7,17
2021-05-07_18.03.28_Region5_tile6.png,0,0,0,7,25
2021-07-14_20.02.54_Region3_tile29.png,0,0,0,13,0
2021-05-07_21.28.14_Region1_tile21.png,0,0,0,2,19
2021-07-14_19.58.43_Region1_tile42.png,0,0,0,8,12
2021-07-14_20.02.54_Region1_tile14.png,0,0,0,0,12
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile19.png,0,2,0,19,63
2021-07-14_19.44.36_Region3_tile30.png,0,23,0,1,16
2021-07-12_17.01.28_Region4_tile32.png,0,0,0,0,16
2021-07-12_17.01.28_Region2_tile27.png,0,0,0,0,20
2021-07-12_17.01.28_Region8_tile18.png,0,0,0,0,6
2021-07-12_17.01.28_Region9_tile1.png,0,0,0,0,27
2021-05-07_18.03.28_Region3_tile27.png,0,0,0,16,2
2021-07-14_19.44.36_Region6_tile7.png,0,49,0,0,0
2021-07-14_20.02.54_Region1_tile1.png,0,0,0,0,9
2021-07-12_17.01.28_Region8_tile6.png,0,0,0,0,8
2021-07-14_20.01.02_Region32_tile3.png,0,0,0,0,36
2021-05-07_18.22.27_Region3_tile33.png,0,3,0,24,0
2021-05-07_18.22.27_Region3_tile9.png,0,20,0,24,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile1.png,2,0,0,0,15
2021-07-12_16.28.47_Region5_tile3.png,0,0,38,11,0
2021-07-14_19.58.43_Region1_tile30.png,0,0,0,1,24
2021-05-07_18.03.28_Region4_tile1.png,0,16,0,22,0
2021-07-14_20.02.54_Region4_tile38.png,0,0,0,0,12
2021-07-14_19.58.43_Region5_tile18.png,0,0,0,3,18
2021-07-14_19.44.36_Region4_tile21.png,0,0,0,2,17
2021-07-14_19.44.36_Region3_tile42.png,0,0,0,0,13
2021-07-14_19.58.43_Region5_tile4.png,0,0,0,11,0
2021-07-12_17.01.28_Region4_tile40.png,0,0,0,0,14
